Dimension 1,Dimension 2,Cluster
23.592592,-7.074916,1
-49.84126,-66.86911,2
-34.156364,-18.193872,2
-85.9099,37.91275,3
21.598053,-18.346153,1
64.450775,47.7912,0
87.50831,15.455531,0
42.140186,-24.89949,1
-60.14217,8.592482,3
-4.44939,20.73635,3
35.92397,-52.57848,1
46.883793,-63.816303,1
15.929588,18.144182,0
71.753,49.588512,0
-2.6626797,17.689377,3
-47.16721,62.394676,3
37.120266,12.490216,0
20.546114,37.126175,0
-33.256176,-26.48508,2
62.56725,-16.28238,1
14.681728,-79.32367,2
62.639378,46.70479,0
-73.193665,-27.466661,2
60.88108,-51.46549,1
-38.007145,29.752705,3
34.105927,-56.458786,1
-29.640848,-1.3879371,3
-23.722446,21.07623,3
-10.597829,41.101574,3
-68.44761,-5.829911,3
87.78763,15.0066805,0
50.424866,-58.14798,1
-37.36658,-34.940155,2
16.110283,-32.456398,1
17.317198,-22.598988,1
-62.919815,28.778141,3
-74.08559,-12.958131,3
18.423702,14.734188,0
-32.620758,-3.1798563,3
-42.21154,36.69957,3
81.024574,-9.661311,1
-9.719714,-91.72164,2
-92.41009,0.028750077,3
44.5317,21.991667,0
28.578928,79.784744,0
64.048035,-34.504894,1
-51.31579,-65.71248,2
11.598375,33.4264,0
62.193153,16.979645,0
-46.302597,52.751514,3
-26.900885,73.22389,3
-84.93965,39.05966,3
42.8967,49.664234,0
26.999529,84.856735,0
25.173363,76.62359,0
-34.765404,-29.89331,2
37.239326,-60.335182,1
-48.127945,-40.889744,2
-73.78399,38.673206,3
36.857635,65.5932,0
-51.31579,-65.71248,2
10.235927,73.98122,0
15.950869,20.952908,0
-92.06796,0.19013886,3
-30.001902,2.3473935,3
-2.4107385,14.9094095,3
-28.009382,-70.79013,2
10.940969,-47.035973,2
11.761176,19.888222,0
-68.60839,-1.6383797,3
-73.440125,-24.092783,2
-13.124932,-35.51167,2
-18.248459,78.248085,3
-29.550125,-1.2675879,3
8.693968,-37.376072,2
-72.063644,-29.145073,2
16.493267,-11.10112,1
39.25814,65.15163,0
-3.4027708,15.709257,3
-38.37093,-8.0466795,3
-68.33286,1.5061861,3
-3.8209577,46.692223,3
-12.054087,-48.983154,2
105.63151,-17.245785,1
-28.981234,-61.6035,2
40.435413,-9.007168,1
64.03349,-39.109303,1
-39.630276,20.8675,3
81.57906,-25.431322,1
-32.281258,76.79424,3
9.369493,71.55718,0
-42.382423,49.353806,3
-25.112291,51.92247,3
-21.4208,11.505451,3
-95.64669,32.02484,3
-9.994478,4.664682,3
52.373558,-59.981804,1
-33.89757,-22.388767,2
-27.438047,-51.179573,2
-9.013492,65.3311,3
-56.56944,-41.623753,2
-25.918863,72.49379,3
-69.5232,36.091938,3
59.382507,31.847002,0
60.480537,-52.649868,1
-91.57246,0.0474654,3
-50.76198,-66.88579,2
21.125893,-23.574636,1
21.686401,-15.833126,1
61.721546,-49.10141,1
10.874778,-85.37306,2
-7.9929037,42.108322,3
-24.325153,81.84754,3
39.369286,-48.479305,1
-74.77418,-24.648531,2
-9.723858,-51.3381,2
40.73627,-61.541405,1
-3.7655501,44.95027,3
15.750759,-29.30583,1
-10.333325,-10.1414175,2
60.06577,43.714703,0
9.909297,-80.50346,2
84.70964,4.8138866,1
73.74628,52.133053,0
-61.78799,20.885824,3
-8.451538,25.199713,3
-19.819954,20.925337,3
42.89651,67.513275,0
-44.901524,62.667538,3
-58.26439,18.700695,3
-1.3221608,-72.65328,2
-28.459929,-62.636993,2
-5.7095737,23.432884,3
-2.5361533,1.3713586,3
61.47615,13.903935,0
-0.12943764,-81.48056,2
-91.57246,0.0474654,3
-29.510427,-55.197273,2
-70.80879,-6.1015263,3
-21.739876,-60.669197,2
-2.9540083,16.208643,3
-39.40507,37.837788,3
-51.31579,-65.71248,2
-73.193634,-27.466644,2
89.10186,23.091911,0
36.486053,-27.404373,1
-24.845299,73.068375,3
-22.276304,76.30198,3
-12.32852,-85.836296,2
6.453142,-59.1713,2
39.313927,67.24948,0
-59.09833,18.92629,3
46.75096,-64.0551,1
62.52575,1.4736794,1
-48.44828,50.647144,3
-11.340248,-53.857777,2
24.634195,70.03352,0
-45.35413,41.663723,3
-68.46281,-1.4341962,3
-3.7522418,5.554543,3
-2.1505728,14.30198,3
-20.05429,20.514423,3
-9.257809,-21.983446,2
-23.419483,-60.11338,2
49.886772,-60.904316,1
-35.325573,-30.83792,2
-62.282444,29.903502,3
60.714314,-46.95869,1
40.90861,41.880646,0
-64.835846,4.450903,3
36.37718,27.629004,0
-10.371074,55.482872,3
82.518166,-27.12141,1
40.28439,34.698,0
-39.972897,69.82775,3
-17.927973,-80.48829,2
-92.17563,34.196716,3
19.020903,39.065067,0
37.127277,13.322807,0
-25.83275,59.943176,3
81.89721,-25.7954,1
-60.41454,-44.138176,2
60.304512,18.057459,0
-72.723366,38.339096,3
-12.794843,-37.169136,2
0.5493818,-84.24257,2
37.746628,-3.2233658,1
60.610382,20.792978,0
61.501648,23.619421,0
12.050639,-50.963573,2
-83.703156,39.607468,3
-65.272934,2.3562007,3
-23.499569,73.3157,3
-6.079417,36.811733,3
14.699559,19.943426,0
11.883342,-6.4849353,1
15.959534,57.69989,0
58.147835,34.412647,0
-34.89658,-21.414757,2
37.575745,-26.167948,1
-14.620637,47.861206,3
-24.247934,-45.663586,2
-65.360695,4.058674,3
-18.32451,-78.83343,2
31.5672,-53.910786,1
61.18176,-26.246527,1
-94.91901,-2.7307076,3
-38.750217,30.594172,3
-23.101883,-78.792404,2
-29.8926,4.653764,3
-1.2229002,-72.286674,2
-72.120056,-32.566322,2
-19.238447,-70.38147,2
-50.122753,-66.37515,2
91.398605,-31.49521,1
-11.631746,-22.179117,2
7.7895794,-77.89216,2
-11.064234,-44.148426,2
1.2857432,-91.07367,2
21.153866,-26.712107,1
-73.079285,37.925594,3
-24.202656,-45.02047,2
15.9649105,5.974258,1
14.034836,64.63954,0
12.65104,-9.696063,1
-35.369312,-20.523808,2
-5.226261,-4.587432,2
-44.82125,-40.349644,2
86.60054,34.951797,0
-86.23977,38.08534,3
30.184134,-48.31502,1
35.69487,18.828508,0
-58.469193,17.750343,3
11.274995,-87.3103,2
-59.098072,18.926289,3
-4.6046467,20.900059,3
0.8438194,4.0303426,3
-71.38841,37.800117,3
-25.1396,-43.052883,2
-20.760906,-55.730335,2
-94.919945,-2.732,3
39.34977,14.128079,0
18.142456,6.5364475,1
64.12453,-34.278214,1
-46.204018,73.2864,3
-71.49963,-5.53585,3
6.6631055,-54.16552,2
-57.797527,-46.361626,2
-92.32897,-0.83093107,3
38.517117,25.47179,0
-72.77877,-10.676855,3
36.662888,-0.40096453,1
-37.662407,-5.454793,3
43.51005,20.567995,0
-10.268245,-17.852888,2
-8.517075,-25.899786,2
-39.70279,37.334843,3
36.91509,-60.40814,1
-74.63697,-25.71852,2
35.902145,19.290155,0
-51.31579,-65.71248,2
-10.38799,59.27046,3
-12.115418,64.94285,3
42.694504,10.631437,0
38.928185,6.882047,1
-95.86345,-3.7613244,3
37.95588,61.302338,0
-39.487755,-31.371998,2
4.5425224,-50.595695,2
-43.394814,-37.834415,2
38.912533,59.507305,0
-91.63,34.627995,3
61.43273,42.840324,0
15.617477,35.52773,0
-1.5299559,2.3312275,3
16.880297,-24.502308,1
-8.946017,-21.774986,2
-70.84469,-6.760142,3
87.42763,8.887676,1
-3.0531898,19.680075,3
40.833218,42.001762,0
40.814243,13.082396,0
-20.469448,20.282972,3
37.715405,41.53826,0
13.05732,8.987105,0
60.486183,-40.831352,1
30.271921,-51.539303,1
38.513718,-6.065257,1
-32.200314,33.947235,3
-12.739406,-52.55709,2
-8.143892,-15.138194,2
36.639095,21.37989,0
86.88528,34.970284,0
-15.740346,-29.109535,2
-24.82967,-44.548687,2
-58.461903,-43.983902,2
63.922226,11.410432,0
-94.91995,-2.7320006,3
19.151957,39.41609,0
82.88771,-10.632996,1
-28.074482,55.577934,3
59.640965,-28.601364,1
-83.04272,39.68951,3
11.709065,-11.791732,1
-25.457787,50.326756,3
-21.495947,-67.416794,2
-8.943358,-89.52074,2
13.630026,-33.71565,1
36.166748,-47.704998,1
-11.042298,-87.80485,2
62.00699,-43.794037,1
37.598473,21.113066,0
18.346064,61.925655,0
-46.42277,49.755596,3
-27.941095,-1.5070096,3
7.128542,-27.555021,1
68.253395,50.500877,0
65.10004,5.9311643,1
-73.19382,-27.46676,2
36.42075,-37.698933,1
-43.651375,-36.52829,2
-11.636334,-46.91962,2
4.9263744,-40.333603,2
11.946784,51.852356,0
-70.77999,38.908012,3
37.40612,4.1806083,1
86.57704,39.34137,0
8.245382,-57.12247,2
-3.3286254,13.878963,3
39.373463,41.761677,0
12.587415,-64.486885,2
-58.886063,-44.339493,2
-48.65961,70.4763,3
-8.349542,68.99219,3
-65.7171,34.036972,3
-29.42024,31.48022,3
113.12227,10.807582,1
9.795302,-52.180317,2
24.629343,-6.671509,1
-12.576342,-24.57396,2
-61.6055,14.760919,3
-51.98934,-66.60887,2
-19.768585,-77.623116,2
-30.374502,1.6368443,3
-65.16258,1.4164617,3
-41.2437,-32.178528,2
-27.330685,-71.99838,2
-74.24307,-19.896122,2
-39.091152,46.946934,3
78.7972,46.771362,0
34.256947,-34.722458,1
-10.853695,64.956535,3
17.269102,45.70477,0
-58.37945,-43.542263,2
54.283314,-61.78755,1
24.631588,69.989586,0
8.782421,-0.10445032,1
35.514874,71.83459,0
-47.677437,49.25792,3
-34.31207,-3.573856,3
16.736513,-30.981829,1
21.03472,0.93705106,1
13.564777,-70.0532,2
-61.668648,13.943062,3
14.98209,73.420906,0
38.057472,59.0241,0
-35.758205,76.774925,3
-20.686499,11.073329,3
4.046956,-33.85848,2
-92.41009,0.028750077,3
33.83451,72.97768,0
-50.99907,-64.4853,2
-22.44091,-81.58373,2
-3.7935605,49.34345,3
79.91536,-20.176537,1
-0.7727956,-90.716446,2
88.81182,14.418652,0
-69.756615,-5.164338,3
63.74238,-39.677334,1
13.310932,-34.167824,1
-76.24512,39.136127,3
-27.176842,-71.79495,2
-85.645775,39.218376,3
-35.895138,-11.654136,2
-65.68309,1.1200111,3
12.901282,38.116646,0
-29.174776,-61.608513,2
-11.713223,-45.076294,2
9.612838,-85.8588,2
-14.812628,-21.923285,2
42.93441,-7.724905,1
5.026348,-40.580673,2
-24.984339,-44.406773,2
63.166725,-20.33065,1
-46.08424,62.308323,3
12.606966,-31.672754,1
-68.9426,-3.7593439,3
-43.48543,-37.876278,2
-59.88433,18.507942,3
-20.124718,-77.787476,2
9.766701,46.150345,0
-57.587517,-46.568233,2
33.13589,64.69145,0
23.623314,-5.501599,1
68.053314,49.784153,0
-92.32897,-0.83093107,3
-73.60477,-27.488012,2
-72.606384,-15.336097,2
-21.334097,51.086437,3
-3.682486,20.456738,3
88.51905,27.577522,0
-61.02993,15.879859,3
10.418103,-31.327856,1
89.18938,26.018824,0
-40.617622,-35.48255,2
-27.280167,5.6738663,3
71.51429,50.18412,0
-48.00776,50.278576,3
-9.55766,71.6082,3
-61.73499,13.276772,3
-15.200289,-55.139824,2
22.323973,0.6352679,1
48.05184,-62.46381,1
-49.537575,-66.305305,2
-2.8082526,5.5503683,3
-28.088724,-54.9761,2
-43.78497,-40.974857,2
43.812935,-17.589264,1
22.859499,-18.61507,1
22.599838,1.4421705,1
-84.365326,37.507065,3
27.308083,83.54216,0
-23.52093,-59.601353,2
-22.858847,-66.298515,2
-60.201992,-41.15182,2
-92.36369,35.92899,3
-20.660604,50.113365,3
13.168417,23.67688,0
-3.5182767,34.342487,3
18.6128,9.9816885,0
-4.9091754,3.1641335,3
-2.231048,32.319702,3
-29.103136,5.5820923,3
-30.191765,36.456543,3
9.740151,35.4554,0
-94.44821,33.436695,3
-29.849003,73.478165,3
-35.24091,-18.992956,2
9.222246,-27.498074,1
-51.31579,-65.71248,2
-7.9248924,-28.905365,2
-39.062073,-11.006789,2
50.96287,-59.877754,1
-48.571056,50.051697,3
41.259163,-10.477673,1
-60.925835,-44.65034,2
40.698753,9.838481,0
-8.120085,32.027187,3
8.524915,-49.233196,2
-71.73727,-22.389084,2
8.205303,-49.162716,2
87.137695,4.733524,1
18.492212,-30.10927,1
36.61925,-39.649197,1
-1.8796191,1.9280547,3
-100.659065,24.879038,3
-25.166397,2.3491764,3
11.054226,69.2443,0
-17.183033,-87.38026,2
77.318985,47.87519,0
64.771324,-31.525934,1
-23.003374,6.874251,3
16.869576,-11.774618,1
-8.3121605,69.24845,3
17.298122,-28.535542,1
7.9459124,-51.095726,2
-32.19122,36.13679,3
-24.723185,-42.62042,2
36.795494,11.283713,0
-29.77946,30.920525,3
19.698181,-5.2292705,1
-71.64029,-3.8885186,3
36.542263,16.49802,0
-38.607914,34.940704,3
27.024008,75.80768,0
100.53071,-25.895588,1
-50.627064,-16.893133,2
13.177025,-60.84434,2
40.45045,-21.088074,1
-23.57112,21.489403,3
-34.22055,78.25791,3
88.71454,31.390997,0
-5.3371267,9.95864,3
-70.84306,-2.7238154,3
-65.30671,1.6669085,3
88.55055,-31.138706,1
80.21688,46.826435,0
6.197124,-64.10799,2
-27.91259,-54.798794,2
-24.909777,73.53131,3
38.34897,18.383978,0
8.090301,65.790146,0
39.10534,67.23969,0
16.128628,6.8605113,0
8.9617605,65.28963,0
43.821465,55.015907,0
-21.655445,5.8208876,3
64.21653,-20.724846,1
-23.902164,72.500534,3
-3.8116336,45.581314,3
-29.744928,31.377703,3
-19.786541,-51.658485,2
7.4488645,-7.8221436,1
-46.02153,53.796654,3
-25.264997,-56.215725,2
60.787407,13.599495,0
-24.915985,74.77301,3
-61.703823,20.76971,3
25.195719,-13.952832,1
9.04873,54.251743,0
82.281975,-26.16305,1
38.59622,-33.70674,1
34.10556,-58.341988,1
39.673775,-24.013977,1
-21.664913,-81.27612,2
18.93223,0.64140797,1
-50.76198,-66.88579,2
-8.789934,-25.49234,2
32.091904,73.234604,0
-15.586921,-32.876495,2
83.51577,-6.3029685,1
-5.23645,22.031525,3
-71.57249,-7.0813575,3
-60.650917,18.920197,3
-57.871086,-42.66041,2
35.455273,49.67582,0
82.29278,-10.7319355,1
-76.73987,39.010715,3
42.167965,-17.729029,1
10.885543,50.19053,0
-6.730212,23.684616,3
-63.75863,5.9850326,3
-30.267664,1.3828477,3
12.536227,-10.01629,1
37.59231,13.278172,0
43.16175,53.651943,0
-63.235203,28.463337,3
-45.428707,56.895576,3
8.052676,53.68403,0
-52.6122,-16.717527,2
14.968621,12.624159,0
5.0142565,-40.3304,2
57.93621,30.415531,0
20.217154,-22.99579,1
-50.76198,-66.88579,2
-6.002842,37.668983,3
-100.53165,22.855906,3
-3.9386337,49.538948,3
-60.151108,-42.318287,2
33.680504,-30.563028,1
-32.9008,-25.8079,2
-38.22834,-32.92463,2
-45.493958,57.359104,3
-49.076984,51.07058,3
-25.318535,1.820654,3
-40.625214,-35.489902,2
58.541428,-59.629196,1
55.556713,-63.00257,1
-20.740494,-10.761422,2
-9.823369,-91.80134,2
5.7351327,-66.88887,2
14.166343,-70.85563,2
19.470118,9.44286,0
-42.698994,50.649643,3
-23.06846,-53.738686,2
5.9733143,-57.76134,2
39.390347,-19.647482,1
80.3452,-18.927776,1
83.34101,-27.91207,1
-34.556126,-2.19292,3
105.9964,-16.585648,1
-22.925734,-64.600975,2
31.144413,-52.533875,1
39.250004,-21.918005,1
-62.52356,7.548284,3
62.94719,7.5902247,1
57.467735,37.489525,0
-47.255444,-39.456406,2
44.45899,10.590587,0
-73.19384,-27.466751,2
-38.22856,-32.92453,2
-9.948416,72.35779,3
-61.921253,7.6926885,3
-12.058767,62.1381,3
19.484749,-21.953241,1
-29.573011,-1.296183,3
44.52504,10.550333,0
31.04633,-50.04772,1
-34.606976,-6.2260466,3
13.702081,-34.054474,1
-67.782394,-1.4754972,3
86.55083,13.334573,0
-34.84212,-24.443535,2
-5.569528,-13.019485,2
-35.119617,-10.400028,2
-8.7348385,-84.74863,2
-19.48461,-72.53825,2
-37.16055,-4.8637915,3
13.578178,73.12215,0
-91.55533,36.17164,3
-33.685802,-29.64779,2
-8.774205,54.42582,3
-59.969585,8.395766,3
-7.703844,27.075542,3
-61.604122,14.0038185,3
36.787167,11.82656,0
-93.91626,34.178814,3
41.71106,37.160282,0
5.028986,-69.632744,2
-50.137234,69.727135,3
63.27997,15.024337,0
-3.9267,2.9425442,3
-71.23613,-5.023014,3
42.4755,-9.742352,1
41.495773,20.17382,0
-92.32897,-0.83093107,3
17.93647,-1.1717504,1
-38.79593,-7.9033833,3
21.969261,-15.227074,1
-63.25836,1.315459,3
16.643244,7.9860587,0
-48.842915,50.54292,3
-30.119545,-61.481365,2
59.902805,9.815007,1
61.197323,47.55013,0
63.634514,15.881076,0
15.745571,27.792158,0
-31.341537,77.47455,3
58.36101,39.654564,0
40.75409,1.7758822,1
11.313005,-15.724883,1
-49.45531,-65.68449,2
43.458218,-61.23636,1
-13.35155,-82.48038,2
-29.237131,-1.3861287,3
84.31425,42.20768,0
17.854298,21.453436,0
38.712982,37.33352,0
-27.59311,-51.578854,2
9.145782,61.007236,0
-58.253304,-42.213043,2
60.93524,-33.54547,1
59.275883,44.179893,0
18.332579,14.570459,0
-42.924316,61.78501,3
61.248215,-40.35595,1
12.204906,-31.563328,1
-3.885062,16.189655,3
-42.436226,62.566814,3
36.22165,72.178406,0
66.161064,50.15191,0
-42.342045,38.121067,3
38.36956,69.26152,0
-45.968845,-42.42012,2
5.5670733,-79.55599,2
34.83253,65.40207,0
59.72987,0.6080428,1
62.636135,30.557676,0
59.60909,40.86242,0
7.5753717,-2.595121,1
-39.329033,-10.81788,2
-44.735363,-41.893856,2
8.493015,54.879456,0
-70.47347,-4.6999507,3
60.47764,42.28105,0
-5.42048,36.64357,3
14.929523,18.964878,0
-7.1238937,62.56659,3
-33.903347,-22.422066,2
-50.341667,-64.94226,2
-69.15995,-34.103443,2
-22.998838,-77.57521,2
83.99239,-29.628635,1
-95.86345,-3.7613244,3
-16.730171,-28.022396,2
40.83614,36.72059,0
17.320787,-1.6124839,1
59.49871,-40.84571,1
10.9502325,-65.83432,2
13.528591,73.542496,0
22.896524,69.40725,0
-10.332975,-17.607836,2
16.730602,69.659065,0
12.065726,-51.026825,2
62.221077,-26.065662,1
-62.52724,26.691822,3
-34.757996,-30.333998,2
-24.376295,-79.47808,2
-71.04701,-32.98918,2
56.757828,-55.313496,1
84.08264,1.6693977,1
-35.200123,75.085175,3
-51.01297,-63.813553,2
-29.643068,-2.4041245,3
65.309166,-32.53134,1
43.672184,22.34786,0
82.57485,-26.655518,1
60.9232,38.55929,0
9.111404,-37.937904,2
-3.0781999,5.781744,3
-93.147896,34.72286,3
-39.60838,-31.10996,2
-21.547897,13.955254,3
-96.85086,30.142767,3
-4.6880784,-76.26184,2
-58.450638,17.767561,3
37.553482,-3.098561,1
33.069134,49.66449,0
-49.809696,-66.77067,2
42.92941,-16.094526,1
-92.36385,35.929123,3
-4.1602135,-76.360466,2
30.024176,78.67661,0
58.6003,-60.721863,1
-92.43661,-0.19028929,3
-12.467961,-54.428223,2
-51.31579,-65.71248,2
4.124045,-53.567963,2
11.495212,-12.292625,1
-75.837906,38.752163,3
-21.720314,21.186338,3
82.47224,-5.045499,1
-6.8415723,61.153156,3
-35.47443,-28.624128,2
-59.914486,-44.220356,2
-9.256487,71.92677,3
43.847645,35.694595,0
32.15975,-45.593956,1
-69.76865,38.50482,3
64.49837,15.448849,0
-47.29921,-40.91146,2
-34.136528,-22.384695,2
-70.12045,-6.866017,3
-35.186356,-1.2501694,3
-29.824888,2.2241583,3
-33.944683,-1.7905207,3
9.9707775,-61.41827,2
23.504686,77.632095,0
-39.250027,21.06136,3
-4.789146,-13.961523,2
-47.130188,48.8383,3
-25.2459,-68.88809,2
-72.21928,-32.376854,2
-49.068825,71.54258,3
-50.76198,-66.88579,2
-96.22971,31.277624,3
-35.199093,-20.85575,2
42.985825,35.69782,0
-2.2011163,-92.38876,2
-8.865462,54.252136,3
38.628696,-15.105624,1
37.132023,38.861874,0
-92.06796,0.19013886,3
12.851975,58.229355,0
-32.078457,33.83405,3
14.590496,30.146053,0
-91.08819,36.9718,3
14.839343,-79.00363,2
50.94628,-61.02073,1
-19.726704,79.802925,3
86.67077,4.6625996,1
-95.64595,32.025578,3
33.60226,50.63549,0
-93.91626,34.178814,3
-11.412126,64.73576,3
-22.592781,51.777374,3
0.5472409,-69.29703,2
-8.90718,-30.839024,2
-101.93488,22.986082,3
-11.624791,-88.03871,2
-75.68885,-22.869469,2
-40.261845,61.485527,3
-20.967348,-12.968723,2
-22.456223,-56.94396,2
40.056595,24.26281,0
-93.14619,34.7238,3
19.067305,-12.066277,1
-101.43208,24.345396,3
-7.270093,62.028633,3
-65.549805,32.324615,3
10.012827,-80.00984,2
0.16162162,-81.79358,2
-74.975945,39.36664,3
61.161182,-1.8739144,1
-61.90329,21.585045,3
25.344091,79.77747,0
17.13844,0.08175403,1
104.292244,-19.199495,1
-26.364655,-0.117623694,3
-4.240598,20.597712,3
87.77809,26.948393,0
35.888,-49.301907,1
16.71851,28.756214,0
-92.3639,35.92905,3
-5.642404,10.366255,3
20.341295,-21.91301,1
-58.75695,-43.997547,2
35.89007,71.14753,0
40.18751,23.941574,0
-92.04734,-0.8862509,3
42.69755,49.696358,0
-23.527494,72.76367,3
12.064544,66.883644,0
11.783586,-11.653543,1
-47.799034,-42.68424,2
38.024967,25.845348,0
11.904677,28.939764,0
22.687628,-3.0964003,1
19.68307,36.662033,0
64.31344,11.180194,0
-39.710434,19.681538,3
-73.394165,-27.482635,2
42.793777,6.1281705,1
-94.920006,-2.7319129,3
-59.139637,18.722849,3
-8.30841,-15.115358,2
60.750355,-9.083491,1
-22.356491,-57.94987,2
7.5869737,-39.11686,2
64.55365,-21.568365,1
59.711338,-42.30752,1
80.53631,-21.614586,1
68.46332,52.34509,0
-99.97583,25.981768,3
-35.22177,75.07962,3
60.646194,-25.872747,1
-61.873207,10.213013,3
9.62859,-58.85783,2
12.9052,68.69472,0
24.149515,65.529106,0
34.98147,64.53352,0
-70.49317,36.85036,3
59.068466,-58.566265,1
-63.781746,29.949518,3
37.035053,14.373929,0
36.64697,49.245445,0
9.423998,53.22684,0
60.62309,-25.922,1
-61.345814,29.198366,3
-99.58397,26.569683,3
-8.566314,-87.377304,2
11.23573,-74.52203,2
19.04756,0.7928856,1
11.986724,76.27091,0
-18.705357,72.26666,3
-44.440117,-39.718857,2
-40.23592,-35.375275,2
12.301995,-70.98884,2
-50.76198,-66.88579,2
21.810146,-3.2583048,1
-31.864965,77.8538,3
-98.48481,27.9483,3
64.6563,48.622334,0
-27.694405,31.702414,3
-92.06796,0.19013886,3
-42.64252,-38.19293,2
19.2112,39.210636,0
15.055045,77.86375,0
9.868139,56.92555,0
-24.52897,72.541855,3
51.25709,-61.12081,1
-9.224242,-29.253384,2
23.549047,-4.982746,1
-24.705053,-48.229706,2
-75.13267,39.18967,3
37.70478,1.4568423,1
-24.633657,-68.99853,2
-28.849825,-70.655,2
108.2645,-11.570033,1
58.62409,-46.818287,1
-18.713375,-72.4032,2
5.681644,-43.038094,2
65.821754,-33.81666,1
-22.41201,-59.685623,2
81.422966,-18.977407,1
85.91958,30.610765,0
-35.36479,76.09387,3
-42.69153,50.82983,3
12.7754,-56.405975,2
38.871513,19.288229,0
60.80935,-44.398964,1
-70.47753,-35.31873,2
-2.3962042,-75.8299,2
-72.74132,-8.682507,3
-27.349834,56.76521,3
-20.836824,18.344402,3
-32.923027,-9.198812,2
-18.23743,-10.705528,2
-61.860413,21.197079,3
62.41941,-26.916618,1
58.86796,44.794678,0
-7.6499257,-4.655926,2
-23.981377,21.70588,3
-1.3429,-92.77949,2
11.02565,-14.715398,1
-67.837036,-35.40612,2
-51.31579,-65.71248,2
16.711765,6.753729,0
-63.17936,30.378515,3
9.085636,-65.07095,2
11.573109,-83.43923,2
-32.455,33.267654,3
-51.31579,-65.71248,2
-23.328312,9.951262,3
-86.24008,38.085773,3
-74.6873,-19.5003,2
62.03504,-12.58648,1
23.259176,67.84529,0
19.592686,-18.629309,1
-66.25589,33.633766,3
80.28347,-22.625673,1
23.912981,78.395386,0
-51.31579,-65.71248,2
17.53071,62.630566,0
-15.283681,-35.74556,2
-18.409117,-68.01281,2
-38.322956,-12.159064,2
60.96611,47.66821,0
-25.179415,1.5758644,3
-9.318645,72.44284,3
1.2173468,-70.87972,2
-30.763834,78.977554,3
73.20756,52.146942,0
-65.21137,3.0242915,3
-16.87335,-82.63978,2
14.945253,77.9687,0
-100.32674,22.682741,3
3.034501,-50.088974,2
39.468002,55.25031,0
-91.742096,0.14034222,3
-21.866512,-81.299355,2
16.578873,33.915,0
81.24045,-7.4390197,1
60.268894,-53.478287,1
-64.05674,5.7265754,3
-72.32353,-20.549654,2
-20.67972,16.356739,3
-92.06796,0.19013886,3
-21.309801,21.183681,3
-21.66322,-63.58959,2
28.285046,81.640236,0
0.79278505,-70.09464,2
60.456364,-56.19604,1
-11.660467,-47.27363,2
-51.31579,-65.71248,2
-21.920897,-52.055405,2
-74.97328,39.490166,3
-10.978922,-82.567955,2
18.54759,16.78294,0
26.046944,84.20159,0
-74.39193,-19.247467,2
99.61771,-25.962856,1
20.373682,64.11125,0
-16.166674,-36.99001,2
-23.804485,10.351429,3
6.9328175,-83.4103,2
-25.491514,75.29711,3
63.759808,-20.663061,1
-30.016697,25.51532,3
11.393375,77.45991,0
64.045166,-38.79119,1
-66.7454,2.3420863,3
-71.440674,-29.91631,2
-72.43702,-28.92888,2
15.134644,35.12813,0
40.875084,-7.644791,1
-3.807345,6.406406,3
-22.384491,-77.840675,2
-96.87748,30.048433,3
84.39672,2.7361114,1
62.007465,8.123592,1
-7.401276,64.24213,3
-1.9977038,-92.73189,2
-12.026357,-29.769928,2
5.6930203,-66.908875,2
-10.899078,59.03808,3
-73.046104,-25.018875,2
7.328127,-42.619892,2
62.964367,-3.3992276,1
-73.72831,-24.820065,2
15.120506,3.918111,1
-38.016514,29.967644,3
-51.31579,-65.71248,2
-37.36319,-5.4896665,3
110.32744,-3.949066,1
-32.028458,33.14929,3
-15.62068,-27.065445,2
74.36099,49.03726,0
40.125244,1.0624332,1
-10.378275,-82.70634,2
-38.45906,-27.689367,2
53.866543,-60.89276,1
-34.9419,-7.7895164,3
-64.147934,5.529753,3
5.0594463,-40.352474,2
-47.417778,48.480858,3
61.827972,-26.394701,1
-50.76198,-66.88579,2
-24.971348,-55.271755,2
-5.711607,23.419544,3
-72.5706,-7.6664786,3
-3.1604993,-0.3764639,3
92.98116,-30.712664,1
-22.349913,13.0435705,3
63.93717,-27.091125,1
40.503483,-9.0263815,1
-3.804186,-75.77562,2
-72.93926,-15.108158,2
58.198566,-60.86524,1
-34.462852,-21.350573,2
113.90987,14.489174,0
-38.33344,-34.45361,2
35.562305,18.896698,0
-66.25567,33.634117,3
30.02155,-46.81073,1
-38.397655,-8.195974,3
10.846067,-26.166544,1
59.731346,44.119213,0
6.9368515,-43.093624,2
42.765553,53.05386,0
34.857754,-50.38839,1
-26.210836,5.0448503,3
28.39898,80.84107,0
-34.42793,37.09929,3
15.301022,44.516262,0
36.725483,-18.288425,1
35.256878,-51.164234,1
-39.222347,47.44857,3
-16.095789,-10.802863,2
40.724167,1.0265838,1
41.04279,56.422775,0
-41.675644,37.57851,3
63.19668,-5.0379944,1
-24.598118,74.41407,3
12.044541,-6.299653,1
63.234146,4.7555017,1
61.700054,-54.807686,1
-8.556167,42.440865,3
-68.366554,-33.70803,2
-27.590218,54.46632,3
64.576416,1.8761227,1
-48.782986,50.122864,3
62.464207,-44.624756,1
60.02756,43.813057,0
-35.334812,-10.679833,2
-48.601562,-62.241665,2
-69.64648,-35.104088,2
