BounceRates,ExitRates,PageValues,Revenue,total_page_view,total_page_duration,Month_Numeric,Length,Recency,Frequency,StayingRate,Cluster
0.0,0.023529412,0.0,0,17,306.0,3,-0.9200945951607707,1.3782193137839331,-0.3837657265334425,-0.3178932694960384,2
0.0,0.0125,0.0,0,9,442.8333333,3,-1.4359308162878817,1.3782193137839331,-0.5553459283711221,-0.3178932694960384,2
0.161904762,0.096298701,0.0,0,5,1570.666667,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,0
0.0,0.1,0.0,0,2,135.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.0,0.025,4.599,1,36,1166.72619,3,-0.9200945951607707,1.3782193137839331,0.0237372528310465,-0.0743267322893202,2
0.004117063,0.005279668,16.88069613,1,84,4250.660469,3,-0.9200945951607707,1.3782193137839331,1.053218463857124,0.5942035550053114,0
0.0,0.05,0.0,0,5,31.0,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.015384615,0.024358974,0.0,0,14,314.9761905,3,-0.9200945951607707,1.3782193137839331,-0.4481083022225723,-0.3178932694960384,2
0.002150538,0.018817204,0.0,0,33,1792.0,3,-0.9200945951607707,1.3782193137839331,-0.0406053228580833,-0.3178932694960384,0
0.0,0.013333333,0.0,0,6,370.0,3,-0.9200945951607707,1.3782193137839331,-0.6196885040602519,-0.3178932694960384,2
0.0,0.05,0.0,0,8,158.5,3,-0.9200945951607707,1.3782193137839331,-0.576793453600832,-0.3178932694960384,2
0.0,0.006666667,0.0,0,12,305.0,3,-0.9200945951607707,1.3782193137839331,-0.4910033526819922,-0.3178932694960384,2
0.0,0.010215054,0.0,0,35,4591.51508,3,-0.9200945951607707,1.3782193137839331,0.0022897276013365,-0.3178932694960384,3
0.01300813,0.03495935,0.0,0,41,419.0,3,-0.9200945951607707,1.3782193137839331,0.1309748789795962,-0.3178932694960384,2
0.0,0.04,0.0,0,5,279.0,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.004545455,0.030266123,4.289292857,0,44,1286.688889,3,-0.9200945951607707,1.3782193137839331,0.1953174546687261,-0.0919560064701425,2
0.004,0.016,0.0,0,50,1690.083333,3,-0.9200945951607707,1.3782193137839331,0.3240026060469858,-0.3178932694960384,0
0.004545455,0.027575758,0.0,0,27,4394.67094,3,-0.9200945951607707,1.3782193137839331,-0.169290474236343,-0.3178932694960384,0
0.003846154,0.013782051,0.0,0,26,655.7833333,3,-0.9200945951607707,1.3782193137839331,-0.1907379994660529,-0.3178932694960384,2
0.0,0.008333333,23.83323089,1,24,1123.683333,3,-0.9200945951607707,1.3782193137839331,-0.2336330499254728,0.9659092756457106,2
0.0,0.015384615,0.0,0,15,420.0,3,-1.4359308162878817,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,2
0.0,0.1,0.0,0,2,27.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.0,0.014285714,0.0,0,15,528.0,3,-1.4359308162878817,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,2
0.033333333,0.066666667,0.0,0,6,835.8333333,3,-0.9200945951607707,1.3782193137839331,-0.6196885040602519,-0.3178932694960384,2
0.0,0.014393939,0.0,0,26,579.460606,3,-0.9200945951607707,1.3782193137839331,-0.1907379994660529,-0.3178932694960384,2
0.0,0.1,0.0,0,2,22.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.0,0.015873016,0.0,0,23,1718.738096,3,-0.9200945951607707,1.3782193137839331,-0.2550805751551828,-0.3178932694960384,0
0.009032258,0.025133361,78.34560177,1,34,2076.26839,3,-0.9200945951607707,1.3782193137839331,-0.0191577976283733,3.830781840978555,0
0.2,0.2,0.0,0,2,0.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.1,0.15,0.0,0,2,187.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.0,0.011904762,0.0,0,23,535.4583333,3,-0.9200945951607707,1.3782193137839331,-0.2550805751551828,-0.3178932694960384,2
0.01,0.022222222,0.0,0,23,1438.928571,3,-0.9200945951607707,1.3782193137839331,-0.2550805751551828,-0.3178932694960384,2
0.000374532,0.008907697,6.506831398,1,88,3362.284448,3,-0.9200945951607707,1.3782193137839331,1.1390085647759638,0.0324011780668221,0
0.0,0.006857143,0.0,0,37,1572.5,3,-0.9200945951607707,1.3782193137839331,0.0451847780607564,-0.3178932694960384,0
0.066666667,0.083333333,0.0,0,7,56.5,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.0,0.04,0.0,0,5,236.0,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.0,0.011538462,2.179730769,1,52,1010.434524,3,-0.9200945951607707,1.3782193137839331,0.3668976565064057,-0.2008592216138981,2
0.0,0.04,0.0,0,5,182.0,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.0,0.008333333,0.0,0,24,854.3333333,3,-0.9200945951607707,1.3782193137839331,-0.2336330499254728,-0.3178932694960384,2
0.0,0.022222222,0.0,0,3,39.0,3,-0.9200945951607707,1.3782193137839331,-0.6840310797493818,-0.3178932694960384,2
0.014285714,0.005714286,0.0,0,15,1332.833333,3,-0.9200945951607707,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,2
0.011111111,0.016666667,0.0,0,21,557.6666667,3,-0.9200945951607707,1.3782193137839331,-0.2979756256146027,-0.3178932694960384,2
0.0,0.017307692,0.0,0,26,683.75,3,-0.9200945951607707,1.3782193137839331,-0.1907379994660529,-0.3178932694960384,2
0.001724138,0.009972955,15.30003763,0,59,2372.891667,3,-0.9200945951607707,1.3782193137839331,0.5170303331143753,0.5048970131899642,0
0.0,0.05,0.0,0,10,300.0,3,-0.9200945951607707,1.3782193137839331,-0.5338984031414121,-0.3178932694960384,2
0.033333333,0.044444444,0.0,0,6,177.5,3,-0.9200945951607707,1.3782193137839331,-0.6196885040602519,-0.3178932694960384,2
0.0,0.011764706,0.0,0,34,311.5,3,-0.9200945951607707,1.3782193137839331,-0.0191577976283733,-0.3178932694960384,2
0.0,0.011111111,0.0,0,18,543.5166667,3,-0.9200945951607707,1.3782193137839331,-0.3623182013037325,-0.3178932694960384,2
0.0,0.00625,0.0,0,16,1673.25,3,-0.9200945951607707,1.3782193137839331,-0.4052132517631524,-0.3178932694960384,0
0.018055556,0.046984127,0.0,0,11,404.85,3,-0.9200945951607707,1.3782193137839331,-0.5124508779117022,-0.3178932694960384,2
0.0,0.015384615,0.0,0,13,205.6666667,3,-1.4359308162878817,1.3782193137839331,-0.4695558274522823,-0.3178932694960384,2
0.0,0.00380117,62.34813701,1,56,1793.319697,3,-0.9200945951607707,1.3782193137839331,0.4526877574252455,3.055904951840269,0
0.2,0.2,0.0,0,1,0.0,3,-0.9200945951607707,1.3782193137839331,-0.7269261302088017,-0.3178932694960384,2
0.005172414,0.010673235,0.0,0,59,1560.601163,3,-0.9200945951607707,1.3782193137839331,0.5170303331143753,-0.3178932694960384,0
0.003030303,0.008492896,0.0,0,67,1485.227362,3,-0.9200945951607707,1.3782193137839331,0.6886105349520549,-0.3178932694960384,2
0.0,0.011041667,0.0,0,25,2656.029762,3,-1.4359308162878817,1.3782193137839331,-0.2121855246957629,-0.3178932694960384,0
0.0,0.033333333,0.0,0,3,80.0,3,-0.9200945951607707,1.3782193137839331,-0.6840310797493818,-0.3178932694960384,2
0.2,0.2,0.0,0,1,0.0,3,-1.4359308162878817,1.3782193137839331,-0.7269261302088017,-0.3178932694960384,2
0.005405405,0.012612613,3.889459459,1,39,584.0833333,3,-0.9200945951607707,1.3782193137839331,0.0880798285201763,-0.1092874495408869,2
0.0,0.012878788,0.0,0,22,700.2738095,3,-1.4359308162878817,1.3782193137839331,-0.2765281003848928,-0.3178932694960384,2
0.0,0.05,0.0,0,4,55.0,3,-0.9200945951607707,1.3782193137839331,-0.6625835545196719,-0.3178932694960384,2
0.1,0.15,0.0,0,4,34.0,3,-0.9200945951607707,1.3782193137839331,-0.6625835545196719,-0.3178932694960384,2
0.0,0.011111111,0.0,0,9,180.5,3,-1.4359308162878817,1.3782193137839331,-0.5553459283711221,-0.3178932694960384,2
0.0,0.042857143,0.0,0,7,286.5,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.0,0.011111111,0.0,0,20,1395.258333,3,-1.4359308162878817,1.3782193137839331,-0.3194231508443126,-0.3178932694960384,2
0.0,0.018181818,0.0,0,11,104.0,3,-1.4359308162878817,1.3782193137839331,-0.5124508779117022,-0.3178932694960384,2
0.0,0.022222222,0.0,0,11,211.3333333,3,-1.4359308162878817,1.3782193137839331,-0.5124508779117022,-0.3178932694960384,2
0.0,0.004545455,0.0,0,11,564.6666667,3,-1.4359308162878817,1.3782193137839331,-0.5124508779117022,-0.3178932694960384,2
0.0,0.003921569,0.0,0,17,707.3,3,-0.9200945951607707,1.3782193137839331,-0.3837657265334425,-0.3178932694960384,2
0.1,0.15,0.0,0,2,403.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.1,0.116666667,0.0,0,6,106.0,3,-0.9200945951607707,1.3782193137839331,-0.6196885040602519,-0.3178932694960384,2
0.0,0.010526316,0.0,0,21,659.0,3,-0.9200945951607707,1.3782193137839331,-0.2979756256146027,-0.3178932694960384,2
0.007692308,0.030128205,0.0,0,26,392.0,3,-0.9200945951607707,1.3782193137839331,-0.1907379994660529,-0.3178932694960384,2
0.2,0.2,0.0,0,1,0.0,3,-0.9200945951607707,1.3782193137839331,-0.7269261302088017,-0.3178932694960384,2
0.0,0.007692308,60.29018448,1,27,1753.0,3,-0.9200945951607707,1.3782193137839331,-0.169290474236343,2.9318014679770767,0
0.0,0.0125,0.0,0,9,296.0,3,-0.9200945951607707,1.3782193137839331,-0.5553459283711221,-0.3178932694960384,2
0.055555556,0.083333333,26.66133333,0,10,130.1666667,3,-0.9200945951607707,1.3782193137839331,-0.5338984031414121,1.009632317141056,2
0.0,0.013333333,0.0,0,21,270.4333333,3,-0.9200945951607707,1.3782193137839331,-0.2979756256146027,-0.3178932694960384,2
0.00952381,0.028571429,0.0,0,24,916.3333333,3,-0.9200945951607707,1.3782193137839331,-0.2336330499254728,-0.3178932694960384,2
0.0,0.033333333,0.0,0,7,191.0,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.05,0.075,0.0,0,4,233.0,3,-0.9200945951607707,1.3782193137839331,-0.6625835545196719,-0.3178932694960384,2
0.008695652,0.035507246,0.0,0,28,1473.952381,3,-0.9200945951607707,1.3782193137839331,-0.147842949006633,-0.3178932694960384,2
0.0,0.033333333,0.0,0,12,448.5,3,-0.9200945951607707,1.3782193137839331,-0.4910033526819922,-0.3178932694960384,2
0.033333333,0.044444444,0.0,0,6,73.75,3,-0.9200945951607707,1.3782193137839331,-0.6196885040602519,-0.3178932694960384,2
0.0,0.015384615,64.6,1,15,549.65,3,-0.9200945951607707,1.3782193137839331,-0.4266607769928624,3.1371121426400665,2
0.0,0.0125,20.26155684,0,17,664.8333333,3,-1.4359308162878817,1.3782193137839331,-0.3837657265334425,0.7689314633240241,2
0.0,0.011764706,0.0,0,20,710.5833333,3,-1.4359308162878817,1.3782193137839331,-0.3194231508443126,-0.3178932694960384,2
0.0,0.025,0.0,0,24,670.8166667,3,-0.9200945951607707,1.3782193137839331,-0.2336330499254728,-0.3178932694960384,2
0.004081633,0.014693878,0.0,0,51,1674.144444,3,-0.9200945951607707,1.3782193137839331,0.3454501312766957,-0.3178932694960384,0
0.0,0.023809524,10.23187302,1,21,2270.833333,3,-0.9200945951607707,1.3782193137839331,-0.2979756256146027,0.2246561517849233,0
0.028571429,0.025,0.0,0,13,159.0,3,-0.9200945951607707,1.3782193137839331,-0.4695558274522823,-0.3178932694960384,2
0.0,0.04,0.0,0,15,296.0,3,-0.9200945951607707,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,2
0.0,0.033333333,0.0,0,3,124.0,3,-0.9200945951607707,1.3782193137839331,-0.6840310797493818,-0.3178932694960384,2
0.0,0.018181818,74.088,1,12,481.8333333,3,-1.4359308162878817,1.3782193137839331,-0.4910033526819922,3.6333024087775256,2
0.0,0.013333333,0.0,0,15,426.9333333,3,-1.4359308162878817,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,2
0.057142857,0.114285714,0.0,0,7,55.0,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.0,0.014285714,22.88908649,1,16,926.0,3,-1.4359308162878817,1.3782193137839331,-0.4052132517631524,0.907651293593319,2
0.066666667,0.1,0.0,0,3,55.0,3,-0.9200945951607707,1.3782193137839331,-0.6840310797493818,-0.3178932694960384,2
0.0,0.042857143,0.0,0,7,88.33333333,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.0,0.009615385,0.0,0,27,987.1,3,-0.9200945951607707,1.3782193137839331,-0.169290474236343,-0.3178932694960384,2
0.022222222,0.058571429,0.0,0,15,745.3333333,3,-0.9200945951607707,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,2
0.007407407,0.01051332,0.0,0,28,580.3459596,3,-0.9200945951607707,1.3782193137839331,-0.147842949006633,-0.3178932694960384,2
0.021052632,0.041140351,0.0,0,21,945.4666666,3,-0.9200945951607707,1.3782193137839331,-0.2979756256146027,-0.3178932694960384,2
0.0,0.05,0.0,0,2,24.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.01,0.049312469,0.0,0,25,2275.993651,3,-0.9200945951607707,1.3782193137839331,-0.2121855246957629,-0.3178932694960384,0
0.0,0.057142857,0.0,0,10,71.0,3,-1.4359308162878817,1.3782193137839331,-0.5338984031414121,-0.3178932694960384,2
0.0,0.008928571,0.0,0,28,1028.116667,3,-0.9200945951607707,1.3782193137839331,-0.147842949006633,-0.3178932694960384,2
0.0,0.1,0.0,0,4,93.0,3,-0.9200945951607707,1.3782193137839331,-0.6625835545196719,-0.3178932694960384,2
0.001550388,0.018148931,14.322,0,49,1847.612771,3,-0.9200945951607707,1.3782193137839331,0.3025550808172758,0.4459405498650666,0
0.005263158,0.01443609,10.93482456,0,42,1145.659524,3,-0.9200945951607707,1.3782193137839331,0.1524224042093062,0.2674979553415915,2
0.0,0.1,0.0,0,1,1.0,3,-0.9200945951607707,1.3782193137839331,-0.7269261302088017,-0.3178932694960384,2
0.028571429,0.045714286,0.0,0,7,147.25,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.2,0.2,0.0,0,2,0.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.022222222,0.044444444,0.0,0,9,1225.5,3,-0.9200945951607707,1.3782193137839331,-0.5553459283711221,-0.3178932694960384,2
0.0,0.066666667,0.0,0,3,183.0,3,-0.9200945951607707,1.3782193137839331,-0.6840310797493818,-0.3178932694960384,2
0.0,0.01,0.0,0,10,250.8,3,-0.9200945951607707,1.3782193137839331,-0.5338984031414121,-0.3178932694960384,2
0.02,0.022,0.0,0,12,270.25,3,-0.9200945951607707,1.3782193137839331,-0.4910033526819922,-0.3178932694960384,2
0.005714286,0.019047619,9.543060317,0,19,606.0833333,3,-0.9200945951607707,1.3782193137839331,-0.3408706760740226,0.1905999790089331,2
0.0,0.003875969,0.0,0,43,1650.416667,3,-0.9200945951607707,1.3782193137839331,0.1738699294390161,-0.3178932694960384,0
0.020689655,0.042528736,0.0,0,29,2743.216667,3,-0.9200945951607707,1.3782193137839331,-0.1263954237769231,-0.3178932694960384,0
0.005263158,0.028070175,0.0,0,42,1396.733333,3,-0.9200945951607707,1.3782193137839331,0.1524224042093062,-0.3178932694960384,2
0.03,0.065333333,0.0,0,15,447.5,3,-0.9200945951607707,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,2
0.004347826,0.015942029,13.63463318,1,52,3230.511905,3,-0.9200945951607707,1.3782193137839331,0.3668976565064057,0.4109157494415576,0
0.0,0.001242236,0.0,0,27,1414.75,3,-1.4359308162878817,1.3782193137839331,-0.169290474236343,-0.3178932694960384,2
0.0,0.05,0.0,0,5,54.0,3,-1.4359308162878817,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.021276596,0.039007092,13.10326241,1,48,1099.416667,3,-0.9200945951607707,1.3782193137839331,0.2811075555875659,0.3660958884250065,2
0.005555556,0.025,0.0,0,12,249.5,3,-0.9200945951607707,1.3782193137839331,-0.4910033526819922,-0.3178932694960384,2
0.0,0.016666667,0.0,0,24,1401.5,3,-0.9200945951607707,1.3782193137839331,-0.2336330499254728,-0.3178932694960384,2
0.01,0.043333333,0.0,0,10,172.5,3,-0.9200945951607707,1.3782193137839331,-0.5338984031414121,-0.3178932694960384,2
0.0,0.010160428,13.60512012,1,56,1069.114286,3,-0.9200945951607707,1.3782193137839331,0.4526877574252455,0.4136108720233026,2
0.0,0.006628788,0.0,0,44,1649.202381,3,-1.4359308162878817,1.3782193137839331,0.1953174546687261,-0.3178932694960384,0
0.0125,0.0375,0.0,0,17,302.0,3,-0.9200945951607707,1.3782193137839331,-0.3837657265334425,-0.3178932694960384,2
0.2,0.2,0.0,0,1,0.0,3,-0.9200945951607707,1.3782193137839331,-0.7269261302088017,-0.3178932694960384,2
0.04,0.08,0.0,0,5,78.0,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.2,0.2,0.0,0,1,0.0,3,-0.9200945951607707,1.3782193137839331,-0.7269261302088017,-0.3178932694960384,2
0.0,0.05,0.0,0,4,63.0,3,-0.9200945951607707,1.3782193137839331,-0.6625835545196719,-0.3178932694960384,2
0.007692308,0.012820513,0.0,0,13,1476.3,3,-0.9200945951607707,1.3782193137839331,-0.4695558274522823,-0.3178932694960384,2
0.0,0.022222222,0.0,0,9,685.0,3,-0.9200945951607707,1.3782193137839331,-0.5553459283711221,-0.3178932694960384,2
0.002699055,0.020349845,15.03328131,0,79,2499.223649,3,-0.9200945951607707,1.3782193137839331,0.9459808377085744,0.4820780048055553,0
0.028571429,0.076190476,0.0,0,7,451.8333333,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.0,0.024,0.0,0,25,1512.52381,3,-0.9200945951607707,1.3782193137839331,-0.2121855246957629,-0.3178932694960384,0
0.0,0.004444444,0.0,0,15,391.5,3,-0.9200945951607707,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,2
0.12,0.14,0.0,0,5,62.0,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.0,0.007847222,11.45469444,0,54,3530.093511,3,-0.9200945951607707,1.3782193137839331,0.4097927069658256,0.2994285931366818,0
0.0,0.0125,0.0,0,24,2878.416667,3,-0.9200945951607707,1.3782193137839331,-0.2336330499254728,-0.3178932694960384,0
0.0,0.04,0.0,0,16,988.0,3,-0.9200945951607707,1.3782193137839331,-0.4052132517631524,-0.3178932694960384,2
0.014634146,0.015338753,39.03580426,0,44,1581.672543,3,-0.9200945951607707,1.3782193137839331,0.1953174546687261,1.769958077111597,0
0.0,0.025,0.0,0,20,2271.0,3,-0.9200945951607707,1.3782193137839331,-0.3194231508443126,-0.3178932694960384,0
0.0,0.007407407,0.0,0,10,708.1666667,3,-0.9200945951607707,1.3782193137839331,-0.5338984031414121,-0.3178932694960384,2
0.0,0.020967742,14.89210837,1,31,1362.059524,3,-0.9200945951607707,1.3782193137839331,-0.0835003733175032,0.4740658896682073,2
0.0,0.010714286,261.4912857,1,28,964.9222222,3,-1.4359308162878817,1.3782193137839331,-0.147842949006633,13.733796551924508,2
0.0,0.023333333,0.0,0,32,984.4404762,3,-0.9200945951607707,1.3782193137839331,-0.0620528480877932,-0.3178932694960384,2
0.0,0.1,0.0,0,2,5.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.0,0.007709751,0.0,0,23,544.2666667,3,-0.9200945951607707,1.3782193137839331,-0.2550805751551828,-0.3178932694960384,2
0.008695652,0.022304507,0.0,0,51,1715.676127,3,-0.9200945951607707,1.3782193137839331,0.3454501312766957,-0.3178932694960384,0
0.004255319,0.015153664,0.0,0,50,1962.041667,3,-0.9200945951607707,1.3782193137839331,0.3240026060469858,-0.3178932694960384,0
0.0,0.010784314,22.96411765,0,36,1383.166667,3,-1.4359308162878817,1.3782193137839331,0.0237372528310465,0.916036249768141,2
0.2,0.2,0.0,0,1,0.0,3,-0.9200945951607707,1.3782193137839331,-0.7269261302088017,-0.3178932694960384,2
0.002930403,0.021080839,0.0,0,93,4261.842857,3,-0.9200945951607707,1.3782193137839331,1.2462461909245135,-0.3178932694960384,0
0.0,0.011330049,0.0,0,32,586.2083333,3,-0.9200945951607707,1.3782193137839331,-0.0620528480877932,-0.3178932694960384,2
0.2,0.2,0.0,0,4,0.0,3,-0.9200945951607707,1.3782193137839331,-0.6625835545196719,-0.3178932694960384,2
0.057142857,0.142857143,0.0,0,7,110.0,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.0,0.026666667,0.0,0,15,1733.666667,3,-0.9200945951607707,1.3782193137839331,-0.4266607769928624,-0.3178932694960384,0
0.0,0.02,0.0,0,13,311.0,3,-0.9200945951607707,1.3782193137839331,-0.4695558274522823,-0.3178932694960384,2
0.0,0.05,0.0,0,2,62.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.0,0.1,0.0,0,2,5.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.001230769,0.06797235,0.0,0,14,198.5221501,3,-0.9200945951607707,1.3782193137839331,-0.4481083022225723,-0.3178932694960384,2
0.0,0.02125,33.32796813,0,17,504.0,3,-0.9200945951607707,1.3782193137839331,-0.3837657265334425,1.4539700145411083,2
0.0,0.013800705,0.0,0,63,3090.4,3,-0.9200945951607707,1.3782193137839331,0.6028204340332152,-0.3178932694960384,0
0.0,0.025,0.0,0,8,477.0,3,-0.9200945951607707,1.3782193137839331,-0.576793453600832,-0.3178932694960384,2
0.0,0.005319149,18.95323404,1,48,1302.82,3,-1.4359308162878817,1.3782193137839331,0.2811075555875659,0.706146160270183,2
0.0,0.02045045,19.3654955,1,39,1286.82381,3,-0.9200945951607707,1.3782193137839331,0.0880798285201763,0.7125038111270721,2
0.008333333,0.023611111,0.0,0,36,1928.0,3,-0.9200945951607707,1.3782193137839331,0.0237372528310465,-0.3178932694960384,0
0.04,0.06,0.0,0,5,83.0,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.002439024,0.024843206,8.631719512,1,85,3038.323809,3,-0.9200945951607707,1.3782193137839331,1.074665989086834,0.1393226747227029,0
0.0,0.011764706,0.0,0,19,628.8333333,3,-0.9200945951607707,1.3782193137839331,-0.3408706760740226,-0.3178932694960384,2
0.2,0.2,0.0,0,1,0.0,3,-0.9200945951607707,1.3782193137839331,-0.7269261302088017,-0.3178932694960384,2
0.000297619,0.010912698,12.0921619,1,86,4865.930952,3,-0.9200945951607707,1.3782193137839331,1.096113514316544,0.3317697946967275,3
0.014285714,0.016428571,0.0,0,16,1793.321429,3,-0.9200945951607707,1.3782193137839331,-0.4052132517631524,-0.3178932694960384,0
0.0,0.008333333,0.0,0,6,255.0,3,-0.9200945951607707,1.3782193137839331,-0.6196885040602519,-0.3178932694960384,2
0.0,0.015384615,0.0,0,13,449.6,3,-0.9200945951607707,1.3782193137839331,-0.4695558274522823,-0.3178932694960384,2
0.0,0.018181818,0.0,0,12,271.1666667,3,-0.9200945951607707,1.3782193137839331,-0.4910033526819922,-0.3178932694960384,2
0.038596491,0.056282051,0.0,0,39,3235.716667,3,-0.9200945951607707,1.3782193137839331,0.0880798285201763,-0.3178932694960384,0
0.001550388,0.031007752,0.0,0,44,1509.25,3,-0.9200945951607707,1.3782193137839331,0.1953174546687261,-0.3178932694960384,0
0.02,0.016,0.0,0,12,801.1666667,3,-0.9200945951607707,1.3782193137839331,-0.4910033526819922,-0.3178932694960384,2
0.0,0.0025,0.0,0,14,434.0,3,-0.9200945951607707,1.3782193137839331,-0.4481083022225723,-0.3178932694960384,2
0.0,0.01547619,10.84440741,0,39,1603.583333,3,-0.9200945951607707,1.3782193137839331,0.0880798285201763,0.2620448357065091,0
0.01,0.03,3.810575284,1,37,2107.083333,3,-0.9200945951607707,1.3782193137839331,0.0451847780607564,-0.1171172328388401,0
0.0,0.005128205,0.0,0,16,1377.8,3,-0.9200945951607707,1.3782193137839331,-0.4052132517631524,-0.3178932694960384,2
0.0,0.05,0.0,0,2,42.0,3,-0.9200945951607707,1.3782193137839331,-0.7054786049790918,-0.3178932694960384,2
0.0,0.04,0.0,0,5,360.75,3,-0.9200945951607707,1.3782193137839331,-0.6411360292899618,-0.3178932694960384,2
0.014285714,0.028571429,0.0,0,18,293.8333333,3,-0.9200945951607707,1.3782193137839331,-0.3623182013037325,-0.3178932694960384,2
0.0,0.05,0.0,0,4,7.0,3,-0.9200945951607707,1.3782193137839331,-0.6625835545196719,-0.3178932694960384,2
0.0,0.035294118,0.0,0,18,636.9166667,3,-0.9200945951607707,1.3782193137839331,-0.3623182013037325,-0.3178932694960384,2
0.0,0.045098039,0.0,0,18,708.25,3,-0.9200945951607707,1.3782193137839331,-0.3623182013037325,-0.3178932694960384,2
0.0,0.025,0.0,0,8,187.5,3,-1.4359308162878817,1.3782193137839331,-0.576793453600832,-0.3178932694960384,2
0.006060606,0.021969697,11.12342124,0,35,1139.242857,3,-0.9200945951607707,1.3782193137839331,0.0022897276013365,0.2730425178404091,2
0.011111111,0.02962963,0.0,0,19,926.6333333,3,-0.9200945951607707,1.3782193137839331,-0.3408706760740226,-0.3178932694960384,2
0.0,0.01025641,0.0,0,39,2808.666667,3,-0.9200945951607707,1.3782193137839331,0.0880798285201763,-0.3178932694960384,0
0.007692308,0.034615385,0.0,0,26,1685.266667,3,-0.9200945951607707,1.3782193137839331,-0.1907379994660529,-0.3178932694960384,0
0.002898551,0.009090177,0.0,0,71,2134.726768,3,-0.9200945951607707,1.3782193137839331,0.7744006358708947,-0.3178932694960384,0
0.004878049,0.020139373,9.401136585,0,41,1351.916667,3,-0.9200945951607707,1.3782193137839331,0.1309748789795962,0.1824801899742252,2
0.0,0.003225806,0.0,0,32,492.5,3,-0.9200945951607707,1.3782193137839331,-0.0620528480877932,-0.3178932694960384,2
0.0,0.02,0.0,0,14,430.6666666,3,-1.4359308162878817,1.3782193137839331,-0.4481083022225723,-0.3178932694960384,2
0.002272727,0.015909091,0.0,0,45,1684.297619,3,-0.9200945951607707,1.3782193137839331,0.216764979898436,-0.3178932694960384,0
0.0,0.02,0.0,0,10,72.0,3,-1.4359308162878817,1.3782193137839331,-0.5338984031414121,-0.3178932694960384,2
0.0,0.016666667,0.0,0,13,256.3333334,3,-0.9200945951607707,1.3782193137839331,-0.4695558274522823,-0.3178932694960384,2
0.0,0.029004329,0.0,0,7,865.2777778,3,-0.9200945951607707,1.3782193137839331,-0.598240978830542,-0.3178932694960384,2
0.0,0.00952381,0.0,0,49,2612.357143,3,-0.9200945951607707,1.3782193137839331,0.3025550808172758,-0.3178932694960384,0
0.0,0.016666667,0.0,0,22,850.2083333,3,-0.9200945951607707,1.3782193137839331,-0.2765281003848928,-0.3178932694960384,2
0.0,0.001666667,27.3063666,1,17,620.0,3,-0.9200945951607707,1.3782193137839331,-0.3837657265334425,1.162881769077488,2
