PC1,PC2,Churn,Cluster
-0.6023113356802574,-1.0095902767291804,0,4
-1.8786253061824125,3.7492380499569005,1,3
-0.8587322475247096,-0.08251010770854432,0,3
-0.14585751147343418,-3.465881351241663,0,4
-0.9475148205539594,0.019912483840154073,0,3
-0.8291380565149595,-0.11665097155811043,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.910522081791772,-0.022763595971803587,0,3
-0.3778266436162728,-0.6372991452639939,0,4
-0.895724986286897,-0.03983402789658663,0,3
-0.9845075593161468,0.06258856365211171,0,3
-0.6663700059613348,-0.30442572273072416,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.7330894867957932,-0.6255199170256059,0,4
-1.8786253061824125,3.7492380499569005,1,3
-0.7555235030869089,-0.8972506600042095,0,4
-0.7329569357332723,-0.22760877906920032,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.9179206295442094,-0.014228380009412029,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.9327177250490845,0.0028420519153710224,0,3
-0.7181598402283972,-0.2446792109939834,0,3
-0.5255999777401561,-1.2660698857632904,0,4
-0.9771090115637093,0.05405334768972021,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.7921453177527721,-0.15932705137006808,0,3
-0.9401162728015219,0.011377267877762564,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.607181623941835,-0.3727074504298564,0,3
-0.6959641969710848,-0.270284858881158,0,3
-0.9327177250490845,0.0028420519153710224,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.9327177250490845,0.0028420519153710224,0,3
-0.7563047032582625,-1.688998804315275,0,4
0.023217454891613965,-1.1600894260578656,0,4
-0.9401162728015219,0.011377267877762564,0,3
-0.7477540312381472,-0.2105383471444173,0,3
-0.866130795277147,-0.07397489174615275,0,3
-1.4244808191698612,-1.964201267601945,0,4
-0.2594498795772729,-0.7738626006622584,0,4
-0.9031235340393344,-0.031298811934195106,0,3
-1.6253153312156325,-0.22918369601247937,0,0
-0.9623119160588344,0.03698291576493716,0,3
-1.1261789790334078,-4.019808855748776,0,4
-0.9475148205539594,0.019912483840154073,0,3
-1.0067032025734592,0.08819421153928636,0,3
-0.8836837457982141,-0.5338463412523078,0,3
-0.5400509111468286,-0.5535564512303043,0,4
-0.9697104638112718,0.04551813172732867,0,3
-0.9401162728015219,0.011377267877762564,0,3
-1.6105182357107575,-0.24625412793726245,0,0
-1.014101750325897,0.09672942750167787,0,3
-0.7921453177527721,-0.15932705137006808,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.5553917896747724,-0.43245396216659715,0,3
-0.6737685537137723,-0.2958905067683326,0,3
-1.014101750325897,0.09672942750167787,0,3
-1.8786253061824125,3.7492380499569005,1,3
-1.558728401443695,-0.3060006396740032,0,0
-0.806942413257647,-0.142256619445285,0,3
-0.6614940367129536,-0.49252619678669063,0,4
-0.910522081791772,-0.022763595971803587,0,3
-1.5735254969485701,-0.2889302077492201,0,0
-1.6179167834631951,-0.2377189119748709,0,0
-1.1062911606318593,-2.4812359438959217,0,4
-0.9993046548210218,0.07965899557689482,0,3
-0.19580135816973515,-5.1162766739119885,0,4
-0.686096140404298,-0.6972721438299356,0,4
-0.9549133683063968,0.028447699802545613,0,3
-0.8439351520198345,-0.09958053963332737,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.5338465858763636,-0.7022734170177961,0,4
-0.8143409610100846,-0.1337214034828935,0,3
-0.7699496744954597,-0.18493269925724268,0,3
0.03554617021866174,-1.2574135858407454,0,4
-1.014101750325897,0.09672942750167787,0,3
-0.5775874329320849,-0.40684831427942253,0,3
-1.0067032025734592,0.08819421153928636,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.9401162728015219,0.011377267877762564,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.5221942688929135,-3.0882636994408035,0,4
-0.9179206295442094,-0.014228380009412029,0,3
-0.8365366042673971,-0.10811575559571891,0,3
-0.851333699772272,-0.09104532367093583,0,3
-0.36797239004814597,-0.7150896468178196,0,4
-0.6977344426807643,-0.65526786513142,0,4
-1.014101750325897,0.09672942750167787,0,3
-0.9845075593161468,0.06258856365211171,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.7403554834857097,-0.21907356310680878,0,3
-0.9401162728015219,0.011377267877762564,0,3
-1.6179167834631951,-0.2377189119748709,0,0
-1.8786253061824125,3.7492380499569005,1,3
-0.9919061070685842,0.07112377961450325,0,3
-0.607181623941835,-0.3727074504298564,0,3
-0.39723070547595835,-1.0326880407999235,0,4
-0.8291380565149595,-0.11665097155811043,0,3
-1.588322592453445,-0.27185977582443704,0,0
-0.8408544356431314,-0.17376972353391015,0,3
-0.866130795277147,-0.07397489174615275,0,3
-0.7625511267430222,-0.19346791521963422,0,3
-0.9845075593161468,0.06258856365211171,0,3
-0.7121238217009698,-0.5416766120455038,0,4
-0.5689236110980749,-0.6248504902157918,0,4
-0.895724986286897,-0.03983402789658663,0,3
-0.67446710822812,-1.7365970179346013,0,4
-1.3816727887130125,-2.0029141755510698,0,4
-0.8587322475247096,-0.08251010770854432,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.8883264385344595,-0.04836924385897816,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.851333699772272,-0.09104532367093583,0,3
-0.8143409610100846,-0.1337214034828935,0,3
-0.5701888851796475,-0.41538353024181407,0,3
-0.9845075593161468,0.06258856365211171,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.561226561570779,-0.6856117989312118,0,4
-0.7354776837285028,-0.8061459972060483,0,4
-0.9919061070685842,0.07112377961450325,0,3
-0.7847467700003347,-0.16786226733245962,0,3
-1.51433711492907,-0.3572119354483524,0,0
-0.27591574554266973,-0.8932277875129226,0,4
-0.6282607896464384,-0.5055244585303452,0,4
-0.9549133683063968,0.028447699802545613,0,3
-0.851333699772272,-0.09104532367093583,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.7854394589038288,-0.5613516189721909,0,4
-0.9031235340393344,-0.031298811934195106,0,3
-1.5454699970371937,-0.6101426165558267,0,0
-0.3475405439412886,-0.7267716967353925,0,4
-0.9475148205539594,0.019912483840154073,0,3
-0.17601625511812402,-0.8839297251535423,0,4
-0.9919061070685842,0.07112377961450325,0,3
-0.7181598402283972,-0.2446792109939834,0,3
-0.6663700059613348,-0.30442572273072416,0,3
-0.8143409610100846,-0.1337214034828935,0,3
-0.1772948131771241,-0.8738366549897097,0,4
-0.4651799263411548,-0.6458988973397032,0,4
-0.6219787194467099,-0.35563701850507334,0,3
-1.0067032025734592,0.08819421153928636,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.8587322475247096,-0.08251010770854432,0,3
-0.9179206295442094,-0.014228380009412029,0,3
-0.7995438655052096,-0.15079183540767654,0,3
-0.7199370267712119,-0.97869524667566,0,4
-0.14145959550703735,-0.9572448317576998,0,4
-0.6350318986950034,-0.5019423088891208,0,4
-1.6253153312156325,-0.22918369601247937,0,0
-0.547993241922335,-0.44098917812898863,0,4
-0.862144218865353,-0.4545331612476716,0,3
-0.9031235340393344,-0.031298811934195106,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.851333699772272,-0.09104532367093583,0,3
-0.41805792071851716,-0.6189273960286558,0,4
-0.4524178788101739,-0.8463832040190721,0,4
-1.0067032025734592,0.08819421153928636,0,3
-0.8365366042673971,-0.10811575559571891,0,3
-0.9327177250490845,0.0028420519153710224,0,3
-0.8587322475247096,-0.08251010770854432,0,3
-0.4950006962651765,-3.452541653440537,0,4
-0.9993046548210218,0.07965899557689482,0,3
-0.6959641969710848,-0.270284858881158,0,3
-1.8786253061824125,3.7492380499569005,1,3
-0.04489199475658564,-1.021383863571613,0,4
-0.8883264385344595,-0.04836924385897816,0,3
-0.7477540312381472,-0.2105383471444173,0,3
-0.7975726521577188,-0.7647890631124654,0,4
-0.8809278907820219,-0.0569044598213697,0,3
-0.9845075593161468,0.06258856365211171,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.910522081791772,-0.022763595971803587,0,3
-0.9253191772966469,-0.005693164047020504,0,3
-0.6293772671991473,-0.3471018025426818,0,3
-0.7912600991035098,-0.5652725691806725,0,4
-0.9327177250490845,0.0028420519153710224,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.33984452838448076,-0.6877854657262455,0,4
-0.9919061070685842,0.07112377961450325,0,3
-0.3556310003589603,-0.6629047931511685,0,4
-0.9179206295442094,-0.014228380009412029,0,3
-1.6549095222253825,-0.19504283216291327,0,0
-0.9475148205539594,0.019912483840154073,0,3
-0.9845075593161468,0.06258856365211171,0,3
-0.8735293430295845,-0.06543967578376124,0,3
-0.7625511267430222,-0.19346791521963422,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.7592530662817008,-0.5187212795421615,0,3
-1.0067032025734592,0.08819421153928636,0,3
-0.7551525789905846,-0.20200313118202576,0,3
-0.806942413257647,-0.142256619445285,0,3
-0.4366918806656581,-1.3694833771675088,0,4
-0.851333699772272,-0.09104532367093583,0,3
-0.9845075593161468,0.06258856365211171,0,3
-1.5439313059388202,-0.32307107159878623,0,0
-0.9031235340393344,-0.031298811934195106,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.7255583879808347,-0.23614399503159186,0,3
-0.9697104638112718,0.04551813172732867,0,3
-1.5735254969485701,-0.2889302077492201,0,0
-0.9771090115637093,0.05405334768972021,0,3
-0.3038411660918979,-0.7226513048879092,0,4
-0.9031235340393344,-0.031298811934195106,0,3
-0.7403554834857097,-0.21907356310680878,0,3
-1.60311968795832,-0.25478934389965396,0,0
-0.6008951263659386,-0.5719427816614263,0,4
-1.0067032025734592,0.08819421153928636,0,3
-0.8735293430295845,-0.06543967578376124,0,3
-1.8786253061824125,3.7492380499569005,1,3
-0.895724986286897,-0.03983402789658663,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-1.3372170430038415,-1.8551555639964703,0,4
-0.7477540312381472,-0.2105383471444173,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.4020849010309256,-1.2437169603585276,0,4
-0.9401162728015219,0.011377267877762564,0,3
-1.588322592453445,-0.27185977582443704,0,0
-0.9475148205539594,0.019912483840154073,0,3
-0.607181623941835,-0.3727074504298564,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.6811671014662097,-0.2873552908059411,0,3
-0.8291380565149595,-0.11665097155811043,0,3
-0.7921453177527721,-0.15932705137006808,0,3
-0.8439351520198345,-0.09958053963332737,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.008731657306156068,-1.3567070133018222,0,4
-0.9179206295442094,-0.014228380009412029,0,3
-0.8160186332647313,-0.6191745716599509,0,4
-0.7033627447235222,-0.2617496429187665,0,3
-1.6549095222253825,-0.19504283216291327,0,0
-0.9253191772966469,-0.005693164047020504,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.40977894617880856,-0.6842824812558479,0,4
-0.23725423631996048,-0.799468248549433,0,4
-0.6611935199429143,-1.0933347721186013,0,4
-0.9401162728015219,0.011377267877762564,0,3
-1.4510936455131347,-1.8039865400212833,0,4
-1.558728401443695,-0.3060006396740032,0,0
-0.7866367935135555,-0.2526816027939817,0,3
-0.41481938237846017,-0.5946230654520362,0,4
-1.5957211402058826,-0.2633245598620455,0,0
-0.9401162728015219,0.011377267877762564,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.7329569357332723,-0.22760877906920032,0,3
-1.0067032025734592,0.08819421153928636,0,3
-0.7741056795517652,-0.7505610282457628,0,4
1.2378272923580185,-3.2180226869035646,0,1
-0.828694093826415,-1.0178100562374761,0,4
-0.22985568856752295,-0.8080034645118246,0,4
-1.0067032025734592,0.08819421153928636,0,3
-0.7522044135086722,-0.8237125205442484,0,4
-0.5748557560355425,-8.072793529897801,0,4
-0.7754161332695451,-0.3911283493481098,0,3
-0.895724986286897,-0.03983402789658663,0,3
-0.866130795277147,-0.07397489174615275,0,3
-0.8883264385344595,-0.04836924385897816,0,3
-1.5513298536912576,-0.3145358556363947,0,0
-0.5871101906453567,-0.7306321852636604,0,4
-0.7379536112254669,-0.4873826359262814,0,3
-0.7332002422473344,-1.0236031117997182,0,4
-0.9253191772966469,-0.005693164047020504,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.6553470272479914,-1.1394875929207642,0,4
-0.41481938237846017,-0.5946230654520362,0,4
-0.658554990387535,-1.6627301745776035,0,4
-0.9919061070685842,0.07112377961450325,0,3
-0.49395245470901794,-1.1169412110289585,0,4
-0.9179206295442094,-0.014228380009412029,0,3
-1.4345395166671076,-1.8349271757022496,0,4
-0.9771090115637093,0.05405334768972021,0,3
-0.7224539422685288,-0.460129566954126,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.8143409610100846,-0.1337214034828935,0,3
-0.45348253954158724,-0.7382392841296926,0,4
-0.8143409610100846,-0.1337214034828935,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.7625511267430222,-0.19346791521963422,0,3
-0.6441743627040223,-0.3300313706178988,0,3
-0.9475148205539594,0.019912483840154073,0,3
-0.8439351520198345,-0.09958053963332737,0,3
-0.9623119160588344,0.03698291576493716,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.9327177250490845,0.0028420519153710224,0,3
1.210762869282775,-2.7051551867090966,0,1
-1.4477501851571328,-0.43402887910987614,0,0
-0.9549133683063968,0.028447699802545613,0,3
-0.8735293430295845,-0.06543967578376124,0,3
-1.0067032025734592,0.08819421153928636,0,3
-1.8786253061824125,3.7492380499569005,1,3
-0.8587322475247096,-0.08251010770854432,0,3
-0.9253191772966469,-0.005693164047020504,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.8883264385344595,-0.04836924385897816,0,3
-0.9401162728015219,0.011377267877762564,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.9697104638112718,0.04551813172732867,0,3
-1.5513298536912576,-0.3145358556363947,0,0
-0.43701502563577266,-0.5690174175648617,0,4
-0.9031235340393344,-0.031298811934195106,0,3
-0.3704280958638353,-0.6458343612263854,0,4
-0.9623119160588344,0.03698291576493716,0,3
-0.7477540312381472,-0.2105383471444173,0,3
-0.6266539054002087,-1.8148212766335854,0,4
-0.5885314935883231,-1.8165454241492884,0,4
-0.806942413257647,-0.142256619445285,0,3
-0.895724986286897,-0.03983402789658663,0,3
-1.6179167834631951,-0.2377189119748709,0,0
-0.9031235340393344,-0.031298811934195106,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-1.573734998705189,-0.536624822749852,0,0
-1.014101750325897,0.09672942750167787,0,3
-0.6737685537137723,-0.2958905067683326,0,3
-0.458247574452866,-0.6507539147113311,0,4
-0.9401162728015219,0.011377267877762564,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.7961907032498372,-0.6759589339258917,0,4
-1.014101750325897,0.09672942750167787,0,3
-0.8439351520198345,-0.09958053963332737,0,3
-1.8786253061824125,3.7492380499569005,1,3
-0.9845075593161468,0.06258856365211171,0,3
-0.9475148205539594,0.019912483840154073,0,3
-0.6143500255805633,-0.5654677867101716,0,4
-0.8883264385344595,-0.04836924385897816,0,3
0.05390580100523698,-2.2501311272515303,0,4
-0.9623119160588344,0.03698291576493716,0,3
-0.7995438655052096,-0.15079183540767654,0,3
-0.866130795277147,-0.07397489174615275,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.9253191772966469,-0.005693164047020504,0,3
-1.0067032025734592,0.08819421153928636,0,3
-0.9253191772966469,-0.005693164047020504,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.8143409610100846,-0.1337214034828935,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.6830396616188218,-1.2200971922104717,0,4
-0.8809278907820219,-0.0569044598213697,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.547993241922335,-0.44098917812898863,0,4
-0.9475148205539594,0.019912483840154073,0,3
-1.63271387896807,-0.22064848005008783,0,0
-0.664958801045257,-0.4153052984208433,0,3
-0.9179206295442094,-0.014228380009412029,0,3
-0.8217395087625221,-0.12518618752050195,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.9475148205539594,0.019912483840154073,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.866130795277147,-0.07397489174615275,0,3
-1.5809240447010076,-0.2803949917868286,0,0
-0.895724986286897,-0.03983402789658663,0,3
-0.1531604204399907,-3.0092739192487197,0,4
-0.9179206295442094,-0.014228380009412029,0,3
-0.5543054308888686,-0.4908994800255672,0,4
-1.014101750325897,0.09672942750167787,0,3
-1.0067032025734592,0.08819421153928636,0,3
-1.63271387896807,-0.22064848005008783,0,0
-0.812708736069255,-1.2936091974811275,0,4
-0.895724986286897,-0.03983402789658663,0,3
-0.4726713610418831,-0.5867607334292151,0,4
-0.9993046548210218,0.07965899557689482,0,3
-0.7255583879808347,-0.23614399503159186,0,3
-0.607181623941835,-0.3727074504298564,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.9031235340393344,-0.031298811934195106,0,3
-0.5110005031601476,-0.4836652579409463,0,4
-0.9031235340393344,-0.031298811934195106,0,3
-1.6253153312156325,-0.22918369601247937,0,0
-1.0067032025734592,0.08819421153928636,0,3
-0.7549828618804099,-0.6023004055002782,0,4
-1.6105182357107575,-0.24625412793726245,0,0
-0.6293772671991473,-0.3471018025426818,0,3
-1.8786253061824125,3.7492380499569005,1,3
-0.8587322475247096,-0.08251010770854432,0,3
-0.9253191772966469,-0.005693164047020504,0,3
-0.9993046548210218,0.07965899557689482,0,3
-1.647510974472945,-0.2035780481253048,0,0
-0.8735293430295845,-0.06543967578376124,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.4962034076552726,-0.5007356898657294,0,4
-0.8217395087625221,-0.12518618752050195,0,3
-0.8217395087625221,-0.12518618752050195,0,3
-0.9993046548210218,0.07965899557689482,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.7603215576244579,-1.3082015174957398,0,4
-0.8217395087625221,-0.12518618752050195,0,3
-0.9771090115637093,0.05405334768972021,0,3
-1.3885618031376328,-0.5023106068090084,0,0
-0.9179206295442094,-0.014228380009412029,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.8587322475247096,-0.08251010770854432,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.9919061070685842,0.07112377961450325,0,3
-1.014101750325897,0.09672942750167787,0,3
-1.4921414716717578,-0.38281758333552696,0,0
-0.9327177250490845,0.0028420519153710224,0,3
-0.8254447790633833,-0.3951545311389111,0,3
-1.8786253061824125,3.7492380499569005,1,3
-0.5775874329320849,-0.40684831427942253,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.4456885771124002,-0.8995050108162905,0,4
-0.8809278907820219,-0.0569044598213697,0,3
-0.6959641969710848,-0.270284858881158,0,3
-0.9253191772966469,-0.005693164047020504,0,3
-0.6544740836805463,-0.6476818128731693,0,4
-0.8439351520198345,-0.09958053963332737,0,3
-1.4429933826914663,-0.5713189494742477,0,0
-0.9401162728015219,0.011377267877762564,0,3
-0.7653034010974555,-0.4709593078583328,0,3
0.37491303599280856,-1.5426658266169342,0,4
-0.9401162728015219,0.011377267877762564,0,3
-0.7773482222478971,-0.17639748329485114,0,3
-0.8365366042673971,-0.10811575559571891,0,3
-1.0067032025734592,0.08819421153928636,0,3
-0.9697104638112718,0.04551813172732867,0,3
-1.4921414716717578,-0.38281758333552696,0,0
-0.9845075593161468,0.06258856365211171,0,3
-0.7255583879808347,-0.23614399503159186,0,3
-0.910522081791772,-0.022763595971803587,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.5849859806845225,-0.398313098317031,0,3
-0.9697104638112718,0.04551813172732867,0,3
-1.5973690752614402,-0.6492730991243957,0,0
-0.8068774515223315,-0.29237850031474144,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.910522081791772,-0.022763595971803587,0,3
-0.7921453177527721,-0.15932705137006808,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.8883264385344595,-0.04836924385897816,0,3
-1.5809240447010076,-0.2803949917868286,0,0
-0.9401162728015219,0.011377267877762564,0,3
-0.5899911288932935,-0.6081503819420655,0,4
-0.7755436746007436,-1.487254676822814,0,4
-0.5553917896747724,-0.43245396216659715,0,3
-0.7033627447235222,-0.2617496429187665,0,3
-0.9179206295442094,-0.014228380009412029,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.7283441661780329,-0.5133709048543548,0,3
-0.9327177250490845,0.0028420519153710224,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.5405946941698975,-0.44952439409138023,0,4
-0.32603680934921037,-0.6970456570007346,0,4
-0.9327177250490845,0.0028420519153710224,0,3
-0.9179206295442094,-0.014228380009412029,0,3
-0.8439351520198345,-0.09958053963332737,0,3
-0.7699496744954597,-0.18493269925724268,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.7403554834857097,-0.21907356310680878,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-0.895724986286897,-0.03983402789658663,0,3
-0.910522081791772,-0.022763595971803587,0,3
-0.9845075593161468,0.06258856365211171,0,3
-0.7995438655052096,-0.15079183540767654,0,3
-0.8143409610100846,-0.1337214034828935,0,3
-0.9475148205539594,0.019912483840154073,0,3
-0.9253191772966469,-0.005693164047020504,0,3
-0.6663700059613348,-0.30442572273072416,0,3
-0.6038850685646401,-2.792475859998044,0,4
-0.9771090115637093,0.05405334768972021,0,3
-0.8735293430295845,-0.06543967578376124,0,3
-0.2224571408150854,-0.8165386804742162,0,4
-0.8809278907820219,-0.0569044598213697,0,3
-1.0067032025734592,0.08819421153928636,0,3
-1.647510974472945,-0.2035780481253048,0,0
-0.895724986286897,-0.03983402789658663,0,3
-0.4806415052584023,-0.7233223417698976,0,4
-1.4033588986425078,-0.48524017488422533,0,0
-0.4962034076552726,-0.5007356898657294,0,4
-0.6034522864315891,-0.8011047380416971,0,4
-0.9253191772966469,-0.005693164047020504,0,3
-0.7995438655052096,-0.15079183540767654,0,3
-1.8786253061824125,3.7492380499569005,1,3
-0.7699496744954597,-0.18493269925724268,0,3
-0.9031235340393344,-0.031298811934195106,0,3
-1.558728401443695,-0.3060006396740032,0,0
0.6061802074579132,-1.7724828682620677,0,4
-0.851333699772272,-0.09104532367093583,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.6172514021392053,-1.3404790383271836,0,4
0.4481359196548455,-1.8713464346909778,0,4
-1.014101750325897,0.09672942750167787,0,3
-0.7522069143303727,-0.5244746464355962,0,4
-0.6821930396852202,-0.7779533151774685,0,4
-0.7995438655052096,-0.15079183540767654,0,3
-1.0067032025734592,0.08819421153928636,0,3
-0.9327177250490845,0.0028420519153710224,0,3
-0.7435609541058679,-0.6425964435165533,0,4
-0.851333699772272,-0.09104532367093583,0,3
-0.851333699772272,-0.09104532367093583,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.9401162728015219,0.011377267877762564,0,3
-1.014101750325897,0.09672942750167787,0,3
-1.4165814493610571,-2.0265597136412863,0,4
-0.7872179582410659,-0.34783320550432695,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.7773482222478971,-0.17639748329485114,0,3
-0.8439351520198345,-0.09958053963332737,0,3
-1.8786253061824125,3.7492380499569005,1,3
-0.9253191772966469,-0.005693164047020504,0,3
-0.9845075593161468,0.06258856365211171,0,3
-1.63271387896807,-0.22064848005008783,0,0
-0.9771090115637093,0.05405334768972021,0,3
0.21913335779712223,-1.709276145313417,0,4
-0.9919061070685842,0.07112377961450325,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.9179206295442094,-0.014228380009412029,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.9549133683063968,0.028447699802545613,0,3
-0.7107612924759598,-0.25321442695637497,0,3
-0.9919061070685842,0.07112377961450325,0,3
-1.3240228696237153,-2.458008626844594,0,4
-1.69190226098757,-0.15236675235095556,0,0
-0.8618925191220532,-0.456520105173652,0,3
-1.647510974472945,-0.2035780481253048,0,0
-0.6831680715720386,-0.5707775572459302,0,4
-0.9919061070685842,0.07112377961450325,0,3
-0.8291380565149595,-0.11665097155811043,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-0.5923845284369599,-0.38977788235463945,0,3
-0.14847166329071054,-0.9018908400981315,0,4
-0.39122193270524974,-0.681164407565327,0,4
-0.910522081791772,-0.022763595971803587,0,3
-0.3112397138443354,-0.7141160889255177,0,4
-0.806942413257647,-0.142256619445285,0,3
-0.384961632591498,-0.9799323107628334,0,4
-0.552433671299691,-1.1539812981557345,0,4
-0.9993046548210218,0.07965899557689482,0,3
-0.5997830761893974,-0.3812426663922479,0,3
-1.2748697544768266,-2.297461848975313,0,4
-0.9327177250490845,0.0028420519153710224,0,3
-0.33826728794169686,-3.343329868195377,0,4
-0.9919061070685842,0.07112377961450325,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.9475148205539594,0.019912483840154073,0,3
-0.9919061070685842,0.07112377961450325,0,3
-0.866130795277147,-0.07397489174615275,0,3
-1.4773443761668827,-0.39988801526031004,0,0
-0.9697104638112718,0.04551813172732867,0,3
-0.5563088236769383,-3.018438614277514,0,4
-0.4296164778833352,-0.5775526335272532,0,4
-0.910522081791772,-0.022763595971803587,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.6145801716942724,-0.3641722344674649,0,3
-0.9623119160588344,0.03698291576493716,0,3
-0.851333699772272,-0.09104532367093583,0,3
-0.9031235340393344,-0.031298811934195106,0,3
-1.4551487329095703,-0.42549366314748466,0,0
-0.7847467700003347,-0.16786226733245962,0,3
-0.9771090115637093,0.05405334768972021,0,3
-0.7477540312381472,-0.2105383471444173,0,3
-1.0067032025734592,0.08819421153928636,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.895724986286897,-0.03983402789658663,0,3
-0.9697104638112718,0.04551813172732867,0,3
-0.7551525789905846,-0.20200313118202576,0,3
-0.9993046548210218,0.07965899557689482,0,3
-0.9771090115637093,0.05405334768972021,0,3
-1.014101750325897,0.09672942750167787,0,3
-0.5412437913905291,-0.7934881742778868,0,4
-0.8335304033973534,-0.5806742161607503,0,4
-0.8439351520198345,-0.09958053963332737,0,3
-0.5512078198998082,-0.6649614092056031,0,4
-0.8809278907820219,-0.0569044598213697,0,3
-0.9845075593161468,0.06258856365211171,0,3
-0.56279033742721,-0.4239187462042056,0,3
-0.5425770062053875,-0.6832242605502031,0,4
-1.014101750325897,0.09672942750167787,0,3
-0.7477540312381472,-0.2105383471444173,0,3
-0.9845075593161468,0.06258856365211171,0,3
-0.806942413257647,-0.142256619445285,0,3
-0.9031235340393344,-0.031298811934195106,0,3
-0.8365366042673971,-0.10811575559571891,0,3
-0.8809278907820219,-0.0569044598213697,0,3
-1.8786253061824125,3.7492380499569005,1,3
0.014296387262914241,-1.0896655912707451,0,4
-0.27559757148420105,-0.8957394865897302,0,4
-0.42629579476798996,-1.4016814707017171,0,4
-0.7477540312381472,-0.2105383471444173,0,3
-0.910522081791772,-0.022763595971803587,0,3
-0.8365366042673971,-0.10811575559571891,0,3
-0.6589714582088974,-0.3129609386931157,0,3
-0.841681512729859,-0.6160678896189057,0,4
